"";"styrk98";"styrk08"
"4062";"4114138";"4416"
"4063";"4114139";"4416"
"4064";"4114140";"4110"
"4065";"4114141";"4110"
"4066";"4114142";"4110"
"4067";"4121101";"4313"
"4068";"4121102";"4311"
"4069";"4121103";"4311"
"4070";"4121104";"4311"
"4071";"4121105";"4313"
"4072";"4121106";"4311"
"4073";"4121107";"4311"
"4074";"4121108";"4313"
"4075";"4121109";"4311"
"4076";"4121110";"4311"
"4077";"4121111";"4313"
"4078";"4121112";"4313"
"4079";"4121113";"4311"
"4080";"4121114";"4311"
"4081";"4121115";"4311"
"4082";"4121116";"4311"
"4083";"4121117";"4311"
"4084";"4121118";"4311"
"4085";"4121119";"4311"
"4086";"4121120";"4313"
"4087";"4121121";"4313"
"4088";"4121122";"4311"
"4089";"4129101";"4312"
"4090";"4129102";"4110"
"4091";"4129103";"4132"
"4092";"4129104";"4110"
"4093";"4129105";"4132"
"4094";"4129106";"4110"
"4095";"4129107";"4110"
"4096";"4129108";"4110"
"4097";"4129109";"4110"
"4098";"4129110";"4110"
"4099";"4129111";"4132"
"4100";"4131101";"4321"
"4101";"4131102";"4321"
"4102";"4131103";"4321"
"4103";"4131104";"4321"
"4104";"4131105";"4321"
"4105";"4131106";"4321"
"4106";"4131107";"4321"
"4107";"4131108";"4321"
"4108";"4131109";"4321"
"4109";"4131110";"4321"
"4110";"4131111";"4321"
"4111";"4131112";"4321"
"4112";"4131113";"4321"
"4113";"4131114";"4321"
"4114";"4131115";"4321"
"4115";"4131116";"4321"
"4116";"4131117";"4321"
"4117";"4131118";"4321"
"4118";"4131119";"4321"
"4119";"4131120";"4321"
"4120";"4131121";"4321"
"4121";"4131122";"4321"
"4122";"4131123";"4321"
"4123";"4131125";"4321"
"4124";"4131126";"4321"
"4125";"4131127";"5230"
"4126";"4131128";"4321"
"4127";"4131129";"4321"
"4128";"4131130";"4321"
"4129";"4131131";"4225"
"4130";"4131132";"4225"
"4131";"4131133";"3433"
"4132";"4132101";"4322"
"4133";"4132102";"4322"
"4134";"4132103";"4322"
"4135";"4132104";"4322"
"4136";"4132105";"4322"
"4137";"4132106";"4322"
"4138";"4132107";"4322"
"4139";"4132108";"4322"
"4140";"4132109";"4322"
"4141";"4132110";"4322"
"4142";"4132111";"4322"
"4143";"4132112";"4322"
"4144";"4132113";"4322"
"4145";"4132114";"4322"
"4146";"4132115";"4322"
"4147";"4132116";"4322"
"4148";"4132117";"4322"
"4149";"4133101";"4323"
"4150";"4133102";"4323"
"4151";"4133103";"3154"
"4152";"4133104";"4323"
"4153";"4133105";"3331"
"4154";"4133106";"4323"
"4155";"4133107";"4323"
"4156";"4133108";"4323"
"4157";"4133109";"4323"
"4158";"4133110";"4323"
"4159";"4133111";"4323"
"4160";"4133112";"4323"
"4161";"4133113";"4323"
"4162";"4133114";"4323"
"4163";"4133115";"4323"
"4164";"4133116";"4323"
"4165";"4133117";"4323"
"4166";"4133118";"4323"
"4167";"4133119";"4323"
"4168";"4133120";"4323"
"4169";"4133121";"4323"
"4170";"4133122";"4323"
"4171";"4133123";"4323"
"4172";"4133124";"4323"
"4173";"4133125";"4323"
"4174";"4133126";"4323"
"4175";"4133127";"4323"
"4176";"4133128";"4323"
"4177";"4133129";"4323"
"4178";"4133130";"4323"
"4179";"4133131";"4323"
"4180";"4133132";"4323"
"4181";"4133133";"4323"
"4182";"4133134";"4323"
"4183";"4133135";"4323"
"4184";"4133136";"4323"
"4185";"4133137";"4323"
"4186";"4133138";"4323"
"4187";"4133139";"4323"
"4188";"4133140";"4323"
"4189";"4133142";"4323"
"4190";"4133143";"4323"
"4191";"4133144";"4323"
"4192";"4133145";"4323"
"4193";"4133146";"4323"
"4194";"4133147";"4323"
"4195";"4133148";"4323"
"4196";"4133149";"4323"
"4197";"4133150";"4323"
"4198";"4133151";"4323"
"4199";"4133152";"4323"
"4200";"4133153";"4323"
"4201";"4133154";"4323"
"4202";"4133155";"4323"
"4203";"4133156";"4323"
"4204";"4133157";"4323"
"4205";"4141101";"4415"
"4206";"4141102";"4415"
"4207";"4141103";"4411"
"4208";"4141104";"4415"
"4209";"4141105";"4411"
"4210";"4141106";"4415"
"4211";"4141107";"4411"
"4212";"4141108";"4411"
"4213";"4141109";"4411"
"4214";"4141110";"4415"
"4215";"4141111";"4411"
"4216";"4141112";"4415"
"4217";"4141113";"4411"
"4218";"4142101";"4211"
"4219";"4142102";"4211"
"4220";"4142103";"4211"
"4221";"4142104";"4211"
"4222";"4142105";"4412"
"4223";"4142106";"4211"
"4224";"4142107";"4211"
"4225";"4142108";"4211"
"4226";"4142109";"4211"
"4227";"4142110";"4412"
"4228";"4142111";"4211"
"4229";"4142112";"4211"
"4230";"4142113";"4211"
"4231";"4142114";"4211"
"4232";"4142115";"4211"
"4233";"4142116";"4211"
"4234";"4142117";"4412"
"4235";"4142118";"4211"
"4236";"4142119";"4211"
"4237";"4142120";"4211"
"4238";"4142121";"4412"
"4239";"4142122";"4412"
"4240";"4211101";"5230"
"4241";"4211102";"5230"
"4242";"4211103";"5230"
"4243";"4211104";"5230"
"4244";"4211105";"5230"
"4245";"4211106";"5230"
"4246";"4211107";"4221"
"4247";"4211108";"5230"
"4248";"4211109";"5230"
"4249";"4212101";"4211"
"4250";"4212102";"4211"
"4251";"4212103";"4211"
"4252";"4212104";"4211"
"4253";"4212105";"4211"
"4254";"4212107";"4211"
"4255";"4212108";"4211"
"4256";"4212109";"4211"
"4257";"4212110";"4211"
"4258";"4213101";"4212"
"4259";"4213102";"4212"
"4260";"4213103";"4212"
"4261";"4213104";"4212"
"4262";"4213105";"4212"
"4263";"4214101";"4213"
"4264";"4214102";"4213"
"4265";"4215101";"4214"
"4266";"4215102";"4214"
"4267";"4215103";"4214"
"4268";"4215104";"4214"
"4269";"4215105";"9621"
"4270";"4215106";"4214"
"4271";"4215107";"4214"
"4272";"4215110";"4214"
"4273";"4215111";"3312"
"4274";"4215112";"4214"
"4275";"4215113";"4214"
"4276";"4221101";"4221"
"4277";"4221102";"4221"
"4278";"4221103";"4221"
"4279";"4221104";"4221"
"4280";"4221105";"4221"
"4281";"4221106";"4221"
"4282";"4221107";"4221"
"4283";"4221108";"4221"
"4284";"4221109";"4221"
"4285";"4222101";"4226"
"4286";"4222102";"4224"
"4287";"4222103";"4225"
"4288";"4222104";"4226"
"4289";"4222105";"4226"
"4290";"4222106";"4226"
"4291";"4222107";"4224"
"4292";"4222108";"4224"
"4293";"4222109";"4224"
"4294";"4222110";"4224"
"4295";"4222111";"4224"
"4296";"4222112";"4224"
"4297";"4222113";"4224"
"4298";"4222114";"4225"
"4299";"4222115";"4225"
"4300";"4222116";"4226"
"4301";"4222117";"4226"
"4302";"4222118";"4226"
"4303";"4222119";"4224"
"4304";"4222120";"5249"
"4305";"4222121";"4224"
"4306";"4222122";"5249"
"4307";"4222123";"4224"
"4308";"4222124";"4221"
"4309";"4222125";"4224"
"4310";"4222126";"4226"
"4311";"4222127";"4221"
"4312";"4222128";"4224"
"4313";"4222129";"5249"
"4314";"4222130";"4224"
"4315";"4222131";"4225"
"4316";"4222132";"4226"
"4317";"4222133";"4226"
"4318";"4222134";"4226"
"4319";"4222135";"4226"
"4320";"4222136";"4226"
"4321";"4222137";"4229"
"4322";"4222138";"4225"
"4323";"4222139";"4225"
"4324";"4222140";"4226"
"4325";"4222141";"4224"
"4326";"4223101";"4223"
"4327";"4223102";"4223"
"4328";"4223103";"4223"
"4329";"4223104";"4223"
"4330";"4223105";"4223"
"4331";"4223106";"4223"
"4332";"4223107";"4223"
"4333";"4223108";"4223"
"4334";"4223109";"4223"
"4335";"5111101";"5111"
"4336";"5111102";"5111"
"4337";"5111103";"5111"
"4338";"5111104";"5111"
"4339";"5111105";"5111"
"4340";"5111106";"5111"
"4341";"5111107";"5111"
"4342";"5111108";"5111"
"4343";"5111109";"5111"
"4344";"5111110";"5111"
"4345";"5111111";"5111"
"4346";"5111112";"5111"
"4347";"5111113";"5111"
"4348";"5111114";"5111"
"4349";"5111115";"5111"
"4350";"5111116";"5111"
"4351";"5111117";"5111"
"4352";"5111119";"5111"
"4353";"5111120";"5111"
"4354";"5111121";"5111"
"4355";"5111122";"5111"
"4356";"5111123";"5111"
"4357";"5111124";"5111"
"4358";"5112101";"5112"
"4359";"5112102";"5112"
"4360";"5112103";"5112"
"4361";"5112104";"5112"
"4362";"5112105";"5112"
"4363";"5112106";"5112"
"4364";"5112107";"3355"
"4365";"5113101";"5113"
"4366";"5113102";"5113"
"4367";"5113103";"5113"
"4368";"5113104";"5113"
"4369";"5113105";"5113"
"4370";"5113106";"5113"
"4371";"5113107";"5113"
"4372";"5113108";"5113"
"4373";"5121101";"5152"
"4374";"5121102";"5152"
"4375";"5121103";"5152"
"4376";"5121104";"5152"
"4377";"5121105";"5152"
"4378";"5121106";"5152"
"4379";"5121107";"5152"
"4380";"5121108";"5152"
"4381";"5121109";"5152"
"4382";"5121110";"5152"
"4383";"5121111";"5152"
"4384";"5121112";"5152"
"4385";"5122101";"3434"
"4386";"5122102";"5120"
"4387";"5122103";"5120"
"4388";"5122104";"5120"
"4389";"5122105";"5120"
"4390";"5122106";"3434"
"4391";"5122107";"3434"
"4392";"5122108";"5120"
"4393";"5122109";"3434"
"4394";"5122110";"5120"
"4395";"5122111";"3434"
"4396";"5122112";"3434"
"4397";"5122113";"5120"
"4398";"5122114";"5120"
"4399";"5122115";"5120"
"4400";"5122116";"5120"
"4401";"5122118";"3434"
"4402";"5122119";"5120"
"4403";"5122120";"5120"
"4404";"5122121";"3434"
"4405";"5122122";"5120"
"4406";"5122123";"5246"
"4407";"5122124";"3434"
"4408";"5122125";"5120"
"4409";"5122126";"5120"
"4410";"5122127";"5120"
"4411";"5122128";"5120"
"4412";"5122129";"5120"
"4413";"5122130";"5246"
"4414";"5122131";"5120"
"4415";"5122132";"5120"
"4416";"5123101";"5132"
"4417";"5123102";"5131"
"4418";"5123103";"5131"
"4419";"5123104";"5131"
"4420";"5123105";"5131"
"4421";"5123106";"5131"
"4422";"5123107";"1412"
"4423";"5123108";"5132"
"4424";"5123109";"5131"
"4425";"5123110";"5131"
"4426";"5123111";"5131"
"4427";"5123112";"5131"
"4428";"5123113";"5131"
"4429";"5123114";"5131"
"4430";"5123115";"5132"
"4431";"5123116";"5246"
"4432";"5123117";"5131"
"4433";"5123118";"5246"
"4434";"5123119";"5132"
"4435";"5123120";"5132"
"4436";"5123121";"5246"
"4437";"5123122";"1412"
"4438";"5123123";"5132"
"4439";"5123124";"5246"
"4440";"5123125";"5246"
"4441";"5123126";"5246"
"4442";"5131101";"5311"
"4443";"5131102";"5311"
"4444";"5131103";"5311"
"4445";"5131104";"5311"
"4446";"5131105";"5312"
"4447";"5131106";"5311"
"4448";"5131109";"5311"
"4449";"5131110";"5311"
"4450";"5131111";"5311"
"4451";"5131112";"1341"
"4452";"5131113";"3259"
"4453";"5131114";"5312"
"4454";"5131115";"5311"
"4455";"5131116";"5311"
"4456";"5131117";"5311"
"4457";"5131118";"5311"
"4458";"5131119";"5311"
"4459";"5131120";"5311"
"4460";"5131121";"5311"
"4461";"5131122";"5311"
"4462";"5131123";"5311"
"4463";"5131124";"5311"
"4464";"5131125";"5312"
"4465";"5131126";"5311"
"4466";"5131127";"5311"
"4467";"5131128";"5311"
"4468";"5131129";"5312"
"4469";"5131130";"2354"
"4470";"5131131";"5311"
"4471";"5131132";"5311"
"4472";"5131133";"5311"
"4473";"5131134";"5311"
"4474";"5132101";"5321"
"4475";"5132102";"5321"
"4476";"5132103";"3259"
"4477";"5132104";"1343"
"4478";"5132105";"1342"
"4479";"5132106";"5321"
"4480";"5132107";"5321"
"4481";"5132108";"5321"
"4482";"5132109";"5321"
"4483";"5132110";"1342"
"4484";"5132111";"5329"
"4485";"5132112";"5321"
"4486";"5132113";"5321"
"4487";"5132114";"5329"
"4488";"5132115";"5329"
"4489";"5132116";"5321"
"4490";"5132117";"5321"
"4491";"5132118";"5321"
"4492";"5132119";"5321"
"4493";"5132120";"5321"
"4494";"5132121";"5321"
"4495";"5132122";"5322"
"4496";"5132123";"5329"
"4497";"5132124";"5321"
"4498";"5133101";"5322"
"4499";"5133102";"5322"
"4500";"5133103";"5322"
"4501";"5133104";"5322"
"4502";"5133105";"5322"
"4503";"5133106";"5322"
"4504";"5133107";"5322"
"4505";"5133108";"5322"
"4506";"5134101";"5329"
"4507";"5134102";"5329"
"4508";"5134103";"5329"
"4509";"5134104";"5329"
"4510";"5134105";"5329"
"4511";"5135101";"3256"
"4512";"5135102";"3256"
"4513";"5135103";"3256"
"4514";"5135104";"3256"
"4515";"5135105";"3256"
"4516";"5136101";"5311"
"4517";"5136102";"5311"
"4518";"5136103";"5311"
"4519";"5136104";"5311"
"4520";"5136105";"5311"
"4521";"5136106";"5311"
"4522";"5136107";"5311"
"4523";"5136109";"5311"
"4524";"5136110";"5311"
"4525";"5136111";"5321"
"4526";"5137101";"5223"
"4527";"5137102";"5223"
"4528";"5137103";"5223"
"4529";"5139101";"5329"
"4530";"5139102";"5329"
"4531";"5139103";"5329"
"4532";"5139104";"5329"
"4533";"5139105";"5329"
"4534";"5139106";"5329"
"4535";"5139107";"5329"
"4536";"5139108";"5322"
"4537";"5139109";"5329"
"4538";"5139110";"5321"
"4539";"5139111";"5329"
"4540";"5139112";"5322"
"4541";"5139113";"5329"
"4542";"5139114";"5329"
"4543";"5139115";"5329"
"4544";"5139116";"5329"
"4545";"5139117";"5321"
"4546";"5139118";"3258"
"4547";"5139119";"5329"
"4548";"5139120";"5329"
"4549";"5139122";"3258"
"4550";"5139123";"3259"
"4551";"5139124";"5329"
"4552";"5139125";"3258"
"4553";"5139126";"3258"
"4554";"5139127";"3258"
"4555";"5139128";"5329"
"4556";"5139129";"3259"
"4557";"5139130";"3258"
"4558";"5139131";"3258"
"4559";"5139132";"5329"
"4560";"5139133";"5321"
"4561";"5139134";"3412"
"4562";"5139135";"3412"
"4563";"5139136";"3412"
"4564";"5139137";"3412"
"4565";"5139138";"3412"
"4566";"5139139";"3412"
"4567";"5139140";"3412"
"4568";"5139141";"3412"
"4569";"5139142";"5329"
"4570";"5139143";"5329"
"4571";"5139144";"5329"
"4572";"5139145";"3259"
"4573";"5139146";"5329"
"4574";"5139147";"5329"
"4575";"5139148";"5142"
"4576";"5139149";"5142"
"4577";"5139150";"5329"
"4578";"5139151";"5321"
"4579";"5139152";"5329"
"4580";"5139153";"5329"
"4581";"5139154";"5329"
"4582";"5139155";"5329"
"4583";"5139156";"3259"
"4584";"5139157";"3258"
"4585";"5141101";"5142"
"4586";"5141102";"5142"
"4587";"5141103";"5141"
"4588";"5141104";"5142"
"4589";"5141105";"5141"
"4590";"5141106";"5141"
"4591";"5141107";"5142"
"4592";"5141108";"5141"
"4593";"5141109";"5141"
"4594";"5141110";"5141"
"4595";"5141111";"5142"
"4596";"5141112";"5142"
"4597";"5141113";"5142"
"4598";"5141114";"5142"
"4599";"5141115";"5142"
"4600";"5141116";"5141"
"4601";"5141117";"5142"
"4602";"5141118";"5141"
"4603";"5141119";"5142"
"4604";"5141120";"5142"
"4605";"5141121";"5142"
"4606";"5141122";"5142"
"4607";"5141123";"5142"
"4608";"5141124";"5142"
"4609";"5141125";"5142"
"4610";"5141126";"5142"
"4611";"5142101";"5163"
"4612";"5142102";"5163"
"4613";"5142103";"5163"
"4614";"5142104";"5163"
"4615";"5142105";"5163"
"4616";"5142106";"5163"
"4617";"5142107";"5163"
"4618";"5143101";"5142"
"4619";"5143102";"5142"
"4620";"5143103";"4226"
"4621";"5143104";"5142"
"4622";"5143105";"4226"
"4623";"5143106";"4226"
"4624";"5143107";"5142"
"4625";"5143108";"5142"
"4626";"5143109";"4226"
"4627";"5143110";"4226"
"4628";"5149101";"5169"
"4629";"5149102";"5161"
"4630";"5149103";"5169"
"4631";"5149104";"5169"
"4632";"5149105";"5169"
"4633";"5149106";"3411"
"4634";"5149107";"3411"
"4635";"5149108";"2659"
"4636";"5149109";"5169"
"4637";"5149110";"5169"
"4638";"5149112";"5169"
"4639";"5149113";"5169"
"4640";"5149114";"5169"
"4641";"5149115";"5161"
"4642";"5149116";"5161"
"4643";"5149117";"5161"
"4644";"5149118";"5169"
"4645";"5149119";"5169"
"4646";"5149120";"5164"
"4647";"5149121";"5164"
"4648";"5149122";"5169"
"4649";"5149123";"5164"
"4650";"5149124";"5169"
"4651";"5149125";"5164"
"4652";"5149126";"5164"
"4653";"5149127";"5169"
"4654";"5161101";"5411"
"4655";"5161102";"5411"
"4656";"5161103";"5411"
"4657";"5161105";"5411"
"4658";"5161106";"5411"
"4659";"5161107";"5411"
"4660";"5161108";"5411"
"4661";"5161110";"5411"
"4662";"5161111";"5411"
"4663";"5161112";"5411"
"4664";"5161113";"5411"
"4665";"5161114";"5411"
"4666";"5161115";"5411"
"4667";"5161116";"5411"
"4668";"5161117";"5411"
"4669";"5161118";"7422"
"4670";"5161119";"7422"
"4671";"5161120";"5411"
"4672";"5161121";"5411"
"4673";"5162101";"5413"
"4674";"5162102";"5413"
"4675";"5162103";"5413"
"4676";"5162104";"5413"
"4677";"5162105";"3355"
"4678";"5162107";"5413"
"4679";"5162108";"5413"
"4680";"5162109";"5413"
"4681";"5163101";"5419"
"4682";"5163102";"5419"
"4683";"5163103";"5153"
"4684";"5163104";"5153"
"4685";"5163105";"5153"
"4686";"5163106";"9214"
"4687";"5163107";"5153"
"4688";"5163108";"5153"
"4689";"5163109";"5153"
"4690";"5163110";"5153"
"4691";"5163111";"5153"
"4692";"5163112";"5153"
"4693";"5163113";"9214"
"4694";"5163114";"5153"
"4695";"5163115";"5153"
"4696";"5163116";"5153"
"4697";"5163117";"8341"
"4698";"5163118";"5153"
"4699";"5163119";"5153"
"4700";"5163121";"5153"
"4701";"5163122";"5153"
"4702";"5163123";"5153"
"4703";"5163124";"5153"
"4704";"5163125";"5153"
"4705";"5163126";"5153"
"4706";"5163127";"5153"
"4707";"5163128";"5153"
"4708";"5163129";"5153"
"4709";"5163130";"5153"
"4710";"5163131";"5153"
"4711";"5163132";"5153"
"4712";"5163133";"5153"
"4713";"5163134";"5153"
"4714";"5163135";"5153"
"4715";"5163136";"5153"
"4716";"5163137";"5153"
"4717";"5163138";"5153"
"4718";"5163139";"5153"
"4719";"5163140";"5153"
"4720";"5163141";"5153"
"4721";"5164101";"5414"
"4722";"5164102";"5414"
"4723";"5164103";"5414"
"4724";"5164104";"5414"
"4725";"5164105";"5414"
"4726";"5164106";"5414"
"4727";"5164107";"5414"
"4728";"5164108";"5414"
"4729";"5164109";"5230"
"4730";"5164110";"5414"
"4731";"5169101";"5419"
"4732";"5169102";"5419"
"4733";"5169105";"5419"
"4734";"5169106";"5419"
"4735";"5169107";"5419"
"4736";"5169108";"5419"
"4737";"5169109";"5419"
"4738";"5169110";"5419"
"4739";"5169111";"5419"
"4740";"5169112";"5419"
"4741";"5169113";"5419"
"4742";"5210101";"5241"
"4743";"5210102";"5241"
"4744";"5210103";"5241"
"4745";"5210104";"5241"
"4746";"5221101";"5222"
"4747";"5221102";"5222"
"4748";"5221103";"5223"
"4749";"5221104";"5211"
"4750";"5221105";"5223"
"4751";"5221106";"5223"
"4752";"5221107";"5223"
"4753";"5221108";"5242"
"4754";"5221109";"5242"
"4755";"5221110";"5223"
"4756";"5221111";"5223"
"4757";"5221113";"5211"
"4758";"5221114";"3322"
"4759";"5221115";"5223"
"4760";"5221116";"5223"
"4761";"5221117";"5222"
"4762";"5221118";"5223"
"4763";"5221119";"5223"
"4764";"5221120";"5223"
"4765";"5221121";"5242"
"4766";"5221122";"5223"
"4767";"5221123";"5223"
"4768";"5221124";"5223"
"4769";"5221125";"5223"
"4770";"5221126";"5223"
"4771";"5221127";"5211"
"4772";"5221128";"5223"
"4773";"5221129";"5223"
"4774";"5221130";"5223"
"4775";"5221131";"5223"
"4776";"5221132";"5223"
"4777";"5221133";"9334"
"4778";"5221134";"5223"
"4779";"5221135";"5222"
"4780";"5221136";"5222"
"4781";"5221137";"5222"
"4782";"5221138";"5223"
"4783";"5221139";"5222"
"4784";"5221140";"5223"
"4785";"5221141";"5245"
"4786";"5221142";"5223"
"4787";"5221143";"5223"
"4788";"5221144";"5222"
"4789";"5221145";"5223"
"4790";"5221146";"5223"
"4791";"5221147";"5222"
"4792";"5221148";"5222"
"4793";"5221149";"5223"
"4794";"5221150";"5212"
"4795";"5221151";"5212"
"4796";"5221152";"5221"
"4797";"5221153";"5221"
"4798";"5221154";"5221"
"4799";"5221155";"5223"
"4800";"5221156";"5223"
"4801";"5221157";"5244"
"4802";"5221158";"5245"
"4803";"5221159";"5249"
"4804";"5221160";"5249"
"4805";"5221161";"5249"
"4806";"5221162";"9334"
"4807";"5221163";"5223"
"4808";"5221164";"5223"
"4809";"5222101";"7549"
"4810";"5222102";"7549"
"4811";"5223101";"5244"
"4812";"5223102";"5244"
"4813";"5223103";"5244"
"4814";"5223104";"5212"
"4815";"5223105";"5223"
"4816";"5223106";"5244"
"4817";"5223107";"5244"
"4818";"5223108";"5243"
"4819";"5223109";"3322"
"4820";"5223110";"5244"
"4821";"5223111";"5243"
"4822";"5223112";"5244"
"4823";"5223113";"5244"
"4824";"5223114";"5244"
"4825";"5223115";"5244"
"4826";"5223116";"5244"
"4827";"5223117";"5244"
"4828";"5223118";"5249"
"4829";"5223119";"5249"
"4830";"5223120";"5242"
"4831";"5223121";"5244"
"4832";"5223122";"3322"
"4833";"5223123";"5244"
"4834";"5223124";"5249"
"4835";"5223125";"5249"
"4836";"5223126";"5244"
"4837";"5224101";"3322"
"4838";"5224102";"3322"
"4839";"5224103";"3322"
"4840";"5224104";"5223"
"4841";"5224105";"3322"
"4842";"5224106";"3322"
"4843";"5224107";"3322"
"4844";"5224108";"3322"
"4845";"5225101";"4227"
"4846";"5225102";"4227"
"4847";"6111102";"6111"
"4848";"6111103";"6111"
"4849";"6111104";"6112"
"4850";"6111105";"6111"
"4851";"6111106";"6112"
"4852";"6111107";"6112"
"4853";"6111108";"6111"
"4854";"6111109";"6111"
"4855";"6111110";"6111"
"4856";"6111111";"8341"
"4857";"6111112";"6111"
"4858";"6111113";"6111"
"4859";"6111114";"6111"
"4860";"6111115";"6111"
"4861";"6111116";"6111"
"4862";"6111117";"9214"
"4863";"6111118";"6113"
"4864";"6111119";"6111"
"4865";"6111120";"6112"
"4866";"6112101";"6113"
"4867";"6112102";"6113"
"4868";"6112103";"6113"
"4869";"6112104";"6113"
"4870";"6112105";"6113"
"4871";"6112106";"6113"
"4872";"6112107";"6113"
"4873";"6112108";"6113"
"4874";"6112109";"6113"
"4875";"6112110";"6113"
"4876";"6112111";"6113"
"4877";"6121101";"6121"
"4878";"6121102";"6121"
"4879";"6121103";"6121"
"4880";"6121104";"6121"
"4881";"6121105";"6121"
"4882";"6121106";"6121"
"4883";"6121107";"6121"
"4884";"6121108";"6121"
"4885";"6121109";"6121"
"4886";"6121110";"6121"
"4887";"6121111";"6121"
"4888";"6121112";"6121"
"4889";"6121113";"6121"
"4890";"6121114";"6121"
"4891";"6121115";"6121"
"4892";"6121116";"6121"
"4893";"6121117";"6121"
"4894";"6121118";"6121"
"4895";"6121119";"6121"
"4896";"6121120";"9212"
"4897";"6121121";"6121"
"4898";"6121122";"6121"
"4899";"6121123";"9212"
"4900";"6121124";"6121"
"4901";"6121125";"6121"
"4902";"6121126";"6121"
"4903";"6121127";"6121"
"4904";"6121128";"6121"
"4905";"6121129";"9212"
"4906";"6121130";"6121"
"4907";"6121131";"6121"
"4908";"6121132";"6121"
"4909";"6121133";"6121"
"4910";"6121134";"6121"
"4911";"6121135";"6121"
"4912";"6121136";"6121"
"4913";"6121137";"6121"
"4914";"6121138";"9212"
"4915";"6121139";"6121"
"4916";"6121140";"6121"
"4917";"6121141";"6121"
"4918";"6122101";"6122"
"4919";"6122102";"6122"
"4920";"6122103";"6122"
"4921";"6122104";"6122"
"4922";"6122105";"6122"
"4923";"6122106";"6122"
"4924";"6122107";"6122"
"4925";"6129101";"6121"
"4926";"6129102";"6123"
"4927";"6129103";"6121"
"4928";"6129104";"6129"
"4929";"6129105";"6129"
"4930";"6129107";"6129"
"4931";"6129108";"5164"
"4932";"6129109";"5164"
"4933";"6129110";"5164"
"4934";"6129111";"5164"
"4935";"6129112";"5164"
"4936";"6129113";"5164"
"4937";"6130101";"6130"
"4938";"6130102";"6130"
"4939";"6130103";"6130"
"4940";"6130104";"6130"
"4941";"6130105";"6130"
"4942";"6130106";"6130"
"4943";"6130107";"6130"
"4944";"6130108";"6130"
"4945";"6130109";"6130"
"4946";"6130110";"6130"
"4947";"6130111";"6130"
"4948";"6210101";"6210"
"4949";"6210102";"6210"
"4950";"6210103";"6210"
"4951";"6210104";"8341"
"4952";"6210105";"6210"
"4953";"6210106";"6210"
"4954";"6210108";"8341"
"4955";"6210109";"6210"
"4956";"6210110";"8341"
"4957";"6210111";"6210"
"4958";"6210112";"6210"
"4959";"6210113";"6210"
"4960";"6210114";"6210"
"4961";"6210115";"8341"
"4962";"6210116";"8341"
"4963";"6310101";"6221"
"4964";"6310102";"6221"
"4965";"6310103";"6221"
"4966";"6310104";"6221"
"4967";"6310105";"6221"
"4968";"6310106";"6221"
"4969";"6310107";"6221"
"4970";"6310108";"6221"
"4971";"6310109";"6221"
"4972";"6310110";"3141"
"4973";"6310111";"6221"
"4974";"6310112";"6221"
"4975";"6411101";"6222"
"4976";"6411103";"6222"
"4977";"6411104";"6222"
"4978";"6411105";"6222"
"4979";"6411106";"6222"
"4980";"6411107";"6222"
"4981";"6411108";"6222"
"4982";"6411109";"6222"
"4983";"6411111";"6222"
"4984";"6411112";"6222"
"4985";"6411113";"6222"
"4986";"6411115";"6222"
"4987";"6411117";"6222"
"4988";"6411119";"6222"
"4989";"6411120";"6222"
"4990";"6411124";"6222"
"4991";"6411125";"6222"
"4992";"6411126";"6222"
"4993";"6411127";"6222"
"4994";"6411128";"6222"
"4995";"6412101";"6224"
"4996";"6412102";"6224"
"4997";"6412103";"6224"
"4998";"6412104";"6224"
"4999";"6412105";"6224"
"5000";"6412106";"6224"
"5001";"6412107";"6224"
"5002";"6412108";"6222"
"5003";"7110101";"7113"
"5004";"7110103";"7113"
"5005";"7110104";"7113"
"5006";"7110105";"7113"
"5007";"7110106";"7113"
"5008";"7110107";"7113"
"5009";"7110108";"7113"
"5010";"7110109";"7113"
"5011";"7110110";"3122"
"5012";"7110111";"7113"
"5013";"7110112";"7119"
"5014";"7110113";"7113"
"5015";"7110114";"7113"
"5016";"7110115";"7113"
"5017";"7121101";"7112"
"5018";"7121102";"7112"
"5019";"7121103";"7122"
"5020";"7121104";"7123"
"5021";"7121105";"7123"
"5022";"7121106";"7112"
"5023";"7121107";"7123"
"5024";"7121108";"7112"
"5025";"7121109";"7112"
"5026";"7121110";"7112"
"5027";"7121111";"7112"
"5028";"7121112";"7112"
"5029";"7121113";"7112"
"5030";"7121114";"7112"
"5031";"7121115";"7112"
"5032";"7121116";"7112"
"5033";"7122101";"7114"
"5034";"7122102";"7114"
"5035";"7122103";"7114"
"5036";"7122104";"7114"
"5037";"7122105";"7114"
"5038";"7122106";"3123"
"5039";"7122107";"7114"
"5040";"7122108";"7114"
"5041";"7122109";"7114"
"5042";"7122110";"7114"
"5043";"7123101";"3123"
"5044";"7123102";"7114"
"5045";"7123103";"7114"
"5046";"7123104";"7114"
"5047";"7123105";"3123"
"5048";"7123106";"7114"
"5049";"7124101";"7114"
"5050";"7124102";"3123"
"5051";"7124103";"7114"
"5052";"7124104";"7114"
"5053";"7124105";"3123"
"5054";"7124106";"7114"
"5055";"7124107";"7114"
"5056";"7125101";"7115"
"5057";"7125102";"7115"
"5058";"7125103";"7115"
"5059";"7125104";"7115"
