gammel_grk;siste
38060604;38060600
38060605;38060600
38060606;38060600
38060607;38060600
38060608;38060600
38060609;38060600
38060610;38060600
38060611;38060600
38060612;38060600
38060613;38060600
38060701;38060700
38060702;38060700
38060703;38060700
38060704;38060700
38060705;38060700
38060801;38060800
38060802;38060800
38060803;38060800
38060804;38060800
38060805;38060800
38060806;38060800
38060807;38060800
38060808;38060800
38060809;38060800
38060810;38060800
38060811;38060800
38060812;38060800
38060901;38060900
38060902;38060900
38060903;38060900
38060904;38060900
38061001;38061000
38061002;38061000
38061003;38061000
38061004;38061000
38061005;38061000
38061006;38061000
38061007;38061000
38061008;38061000
38061009;38061000
38061010;38061000
38061011;38061000
38061101;38061100
38061102;38061100
38061103;38061100
38061104;38061100
38061105;38061100
38061106;38061100
38061107;38061100
38061108;38061100
38061109;38061100
38061110;38061100
38069999;38069900
38070101;38070100
38070102;38070100
38070103;38070100
38070104;38070100
38070105;38070100
38070106;38070100
38070107;38070100
38070108;38070100
38070109;38070100
38070110;38070100
38070111;38070100
38070112;38070100
38070113;38070100
38070114;38070100
38070115;38070100
38070116;38070100
38070201;38070200
38070202;38070200
38070203;38070200
38070204;38070200
38070205;38070200
38070206;38070200
38070207;38070200
38070208;38070200
38070209;38070200
38070210;38070200
38070301;38070300
38070302;38070300
38070303;38070300
38070304;38070300
38070305;38070300
38070306;38070300
38070307;38070300
38070308;38070300
38070309;38070300
38070401;38070400
38070402;38070400
38070403;38070400
38070404;38070400
38070405;38070400
38070406;38070400
38070407;38070400
38070408;38070400
38070501;38070500
38070502;38070500
38070503;38070500
38070504;38070500
38070505;38070500
38070506;38070500
38070507;38070500
38070508;38070500
38070509;38070500
38070510;38070500
38070511;38070500
38070512;38070500
38070513;38070500
38070514;38070500
38070515;38070500
38070516;38070500
38070601;38070600
38070602;38070600
38070603;38070600
38070604;38070600
38070605;38070600
38070606;38070600
38070607;38070600
38070701;38070700
38070702;38070700
38070703;38070700
38070704;38070700
38070705;38070700
38070706;38070700
38070801;38070800
38070802;38070800
38070803;38070800
38070804;38070800
38070805;38070800
38070806;38070800
38070807;38070800
38070808;38070800
38070809;38070800
38070810;38070800
38070811;38070800
38070812;38070800
38070813;38070800
38070814;38070800
38070815;38070800
38070816;38070800
38070817;38070800
38070818;38070800
38070819;38070800
38070820;38070800
38070901;38070900
38070902;38070900
38070903;38070900
38070904;38070900
38070905;38070900
38070906;38070900
38071001;38071000
38071002;38071000
38071003;38071000
38071004;38071000
38071005;38071000
38071006;38071000
38071101;38071100
38071102;38071100
38071103;38071100
38071104;38071100
38071105;38071100
38071201;38071200
38071202;38071200
38071203;38071200
38071204;38071200
38071205;38071200
38071206;38071200
38071207;38071200
38071208;38071200
38071301;38071300
38071302;38071300
38071303;38071300
38071304;38071300
38071401;38071400
38071402;38071400
38071403;38071400
38071404;38071400
38071405;38071400
38071406;38071400
38071407;38071400
38071408;38071400
38071409;38071400
38071410;38071400
38071411;38071400
38071412;38071400
38071413;38071400
38071414;38071400
38071415;38071400
38071416;38071400
38071417;38071400
38071418;38071400
38071419;38071400
38071420;38071400
38071421;38071400
38071422;38071400
38071423;38071400
38071501;38071500
38071502;38071500
38071503;38071500
38071504;38071500
38071505;38071500
38071506;38071500
38071601;38071600
38071602;38071600
38071603;38071600
38071604;38071600
38071605;38071600
38071606;38071600
38071701;38071700
38071702;38071700
38071703;38071700
38071704;38071700
38071705;38071700
38071707;38071700
38071801;38071800
38071802;38071800
38071803;38071800
38071804;38071800
38071805;38071800
38071806;38071800
38071807;38071800
38071808;38071800
38071809;38071800
38071810;38071800
38071811;38071800
38071812;38071800
38071813;38071800
38071814;38071800
38071901;38071900
38071902;38071900
38071903;38071900
38071904;38071900
38071905;38071900
38071906;38071900
38079999;38079900
38080101;38080100
38080102;38080100
38080103;38080100
38080104;38080100
38080105;38080100
38080106;38080100
38080107;38080100
38080108;38080100
38080201;38080200
38080202;38080200
38080203;38080200
38080204;38080200
38080205;38080200
38080206;38080200
38080207;38080200
38080208;38080200
38080209;38080200
38080210;38080200
38080211;38080200
38080212;38080200
38080213;38080200
38080301;38080300
38080302;38080300
38080303;38080300
38080304;38080300
38080305;38080300
38080401;38080400
38080402;38080400
38080403;38080400
38080404;38080400
38080405;38080400
38080406;38080400
38080407;38080400
38080408;38080400
38080409;38080400
38080410;38080400
38080411;38080400
38080501;38080500
38080502;38080500
38080503;38080500
38080504;38080500
38080505;38080500
38080506;38080500
38080507;38080500
38080508;38080500
38080601;38080600
38080602;38080600
38080603;38080600
38080604;38080600
38080605;38080600
38080606;38080600
38089999;38089900
38110101;38110100
38110102;38110100
38110103;38110100
38110104;38110100
38110201;38110200
38110202;38110200
38110301;38110300
38110302;38110300
38110303;38110300
38110304;38110300
38110305;38110300
38110306;38110300
38110401;38110400
38110402;38110400
38110403;38110400
38110501;38110500
38110502;38110500
38110503;38110500
38110504;38110500
38110505;38110500
38110601;38110600
38110602;38110600
38110603;38110600
38110604;38110600
38110605;38110600
38110701;38110700
38110702;38110700
38110703;38110700
38110704;38110700
38110705;38110700
38110706;38110700
38110707;38110700
38110708;38110700
38110801;38110800
38110802;38110800
38110803;38110800
38110804;38110800
38110805;38110800
38110806;38110800
38110807;38110800
38110808;38110800
38110809;38110800
38110810;38110800
38110811;38110800
38110812;38110800
38110813;38110800
38119999;38119900
38120101;38120100
38120102;38120100
38120103;38120100
38120104;38120100
38120105;38120100
38120106;38120100
38120107;38120100
38120108;38120100
38120109;38120100
38129999;38129900
38130101;38130100
38130201;38130200
38130202;38130200
38130203;38130200
38130204;38130200
38130205;38130200
38130301;38130300
38130302;38130300
38130303;38130300
38130304;38130300
38130305;38130300
38130306;38130300
38130401;38130400
38130402;38130400
38130403;38130400
38130404;38130400
38130405;38130400
38130406;38130400
38130501;38130500
38130502;38130500
38130503;38130500
38130504;38130500
38130505;38130500
38130506;38130500
38130507;38130500
38139999;38139900
38140101;38140100
38140102;38140100
38140103;38140100
38140104;38140100
38140105;38140100
38140201;38140200
38140202;38140200
38140203;38140200
38140204;38140200
38140205;38140200
38140206;38140200
38140301;38140300
38140302;38140300
38140303;38140300
38140304;38140300
38140305;38140300
38140306;38140300
38140401;38140400
38140402;38140400
38140403;38140400
38140404;38140400
38140405;38140400
38140406;38140400
38140501;38140500
38140502;38140500
38140503;38140500
38140504;38140500
38140505;38140500
38140506;38140500
38149999;38149900
38150101;38150100
38150102;38150100
38150103;38150100
38150104;38150100
38150105;38150100
38150106;38150100
38150201;38150200
38150202;38150200
38150203;38150200
38150204;38150200
38150205;38150200
38150206;38150200
38150207;38150200
38150208;38150200
38150209;38150200
38150210;38150200
38150211;38150200
38150212;38150200
38150301;38150300
38150302;38150300
38150303;38150300
38150304;38150300
38159999;38159900
38160101;38160100
38160102;38160100
38160103;38160100
38160104;38160100
38160105;38160100
38160106;38160100
38160107;38160100
38160108;38160100
38160109;38160100
38160110;38160100
38160111;38160100
38160201;38160200
38160202;38160200
38160203;38160200
38160204;38160200
38160205;38160200
38160301;38160300
38160302;38160300
38160303;38160300
38169999;38169900
38170101;38170100
38170102;38170100
38170103;38170100
38170104;38170100
38170105;38170100
38170106;38170100
38170107;38170100
38170108;38170100
38170109;38170100
38170201;38170200
38170202;38170200
38170203;38170200
38170204;38170200
38170205;38170200
38170206;38170200
38170207;38170200
38170208;38170200
38170209;38170200
38170210;38170200
38170211;38170200
38170301;38170300
38170304;38170300
38170305;38170300
38170306;38170300
38170307;38170300
38170308;38170300
38170309;38170300
38170401;38170400
38170402;38170400
38170403;38170400
38170404;38170400
38170405;38170400
38170406;38170400
38170407;38170400
38179999;38179900
38180101;38180100
38180102;38180100
38180103;38180100
38180104;38180100
38180105;38180100
38180106;38180100
38180107;38180100
38180108;38180100
38180109;38180100
38180110;38180100
38180201;38180200
38180202;38180200
38180203;38180200
38180204;38180200
38180205;38180200
38180206;38180200
38180207;38180200
38180208;38180200
38180301;38180300
38180302;38180300
38180303;38180300
38180304;38180300
38180305;38180300
38180306;38180300
38180307;38180300
38180308;38180300
38180309;38180300
38180310;38180300
38180311;38180300
38180312;38180300
38180313;38180300
38180314;38180300
38180315;38180300
38180316;38180300
38180317;38180300
38180318;38180300
38180319;38180300
38189999;38189900
38190101;38190100
38190102;38190100
38190103;38190100
38190104;38190100
38190105;38190100
38190106;38190100
38190107;38190100
38190108;38190100
38190109;38190100
38199999;38199900
38200101;38200100
38200102;38200100
38200103;38200100
38200104;38200100
38200105;38200100
38200106;38200100
38200107;38200100
38200108;38200100
38200201;38200200
38200202;38200200
38200203;38200200
38200301;38200300
38200302;38200300
38200303;38200300
38200304;38200300
38209999;38209900
38210101;38210100
38210102;38210100
38210103;38210100
38210104;38210100
38210105;38210100
38210106;38210100
38210107;38210100
38210108;38210100
38210109;38210100
38210110;38210100
38210111;38210100
38210112;38210100
38210113;38210100
38210114;38210100
38210115;38210100
38210116;38210100
38210117;38210100
38219999;38219900
38220101;38220100
38220102;38220100
38220103;38220100
38220104;38220100
38220105;38220100
38220106;38220100
38220107;38220100
38220108;38220100
38229999;38229900
38230101;38230100
38230102;38230100
38230103;38230100
38230104;38230100
38230105;38230100
38230106;38230100
38230107;38230100
38230108;38230100
38230109;38230100
38230110;38230100
38239999;38239900
38240101;38240100
38240102;38240100
38240103;38240100
38240104;38240100
38240105;38240100
38240106;38240100
38240107;38240100
38240108;38240100
38240109;38240100
38240110;38240100
38240111;38240100
38240112;38240100
38240113;38240100
38240114;38240100
38240115;38240100
38240116;38240100
38240117;38240100
38249999;38249900
38250101;38250100
38250102;38250100
38250103;38250100
38250104;38250100
38250105;38250100
38250106;38250100
38250107;38250100
38250108;38250100
38250109;38250100
38250110;38250100
38250111;38250100
38250112;38250100
38250113;38250100
38250201;38250200
38250202;38250200
38250203;38250200
38250204;38250200
38250205;38250200
38250206;38250200
38250207;38250200
38250208;38250200
38250209;38250200
38250210;38250200
38250211;38250200
38259999;38259900
39010101;39010100
39010102;39010100
39010103;39010100
39010104;39010100
39010105;39010100
39010201;39010200
39010202;39010200
39010203;39010200
39010204;39010200
39010205;39010200
39010206;39010200
39010207;39010200
39010301;39010300
39010302;39010300
39010303;39010300
39010304;39010300
39010305;39010300
39010306;39010300
39010307;39010300
39010401;39010400
39010402;39010400
39010403;39010400
39010404;39010400
39010405;39010400
39010501;39010500
39010502;39010500
39010503;39010500
39010504;39010500
39010601;39010600
39010602;39010600
39010603;39010600
39010604;39010600
39010605;39010600
39010606;39010600
39010701;39010700
39010702;39010700
39010703;39010700
39010704;39010700
39010705;39010700
39010706;39010700
39010707;39010700
39010801;39010800
39010802;39010800
39010803;39010800
39010804;39010800
39010805;39010800
39019999;39019900
39030101;39030100
39030102;39030100
39030103;39030100
39030104;39030100
39030105;39030100
39030106;39030100
39030107;39030100
39030108;39030100
39030201;39030200
39030202;39030200
39030203;39030200
39030204;39030200
39030205;39030200
39030206;39030200
39030207;39030200
39030208;39030200
39030209;39030200
39030210;39030200
39030211;39030200
39030212;39030200
39030213;39030200
39030214;39030200
39030215;39030200
39030216;39030200
39030301;39030300
39030302;39030300
39030303;39030300
39030304;39030300
39030305;39030300
39030306;39030300
39030307;39030300
39030308;39030300
39030309;39030300
39030310;39030300
39030311;39030300
39030401;39030400
39030402;39030400
39030403;39030400
39030404;39030400
39030405;39030400
39030406;39030400
39030501;39030500
39030502;39030500
39030503;39030500
39030504;39030500
39030601;39030600
39030602;39030600
39030603;39030600
39030604;39030600
39030701;39030700
39030702;39030700
39030703;39030700
39030704;39030700
39030705;39030700
39030706;39030700
39030707;39030700
39030708;39030700
39030801;39030800
39030802;39030800
39030803;39030800
39030804;39030800
39030805;39030800
39030806;39030800
39030807;39030800
39039999;39039900
39050101;39050100
39050102;39050100
39050103;39050100
39050104;39050100
39050105;39050100
39050106;39050100
39050107;39050100
39050108;39050100
39050109;39050100
39050110;39050100
39050111;39050100
39050112;39050100
39050113;39050100
39050114;39050100
39050115;39050100
39050116;39050100
